gene,in_ResLit,in_ResFinder,in_CARD,in_RefGeneCatalog,num_databases
tpx,True,False,False,False,1
traa,True,False,False,False,1
trab,True,False,False,False,1
trac,True,False,False,False,1
trat,True,False,False,False,1
trey,True,False,False,False,1
trfa,True,False,False,False,1
tri1,True,False,False,False,1
tria,False,False,True,False,1
trib,True,False,True,False,2
tric,True,False,True,False,2
trka,True,False,False,False,1
trkh,True,False,False,False,1
trkha,True,False,False,False,1
trmd,True,False,False,False,1
trmj,True,False,False,False,1
trmo,True,False,False,False,1
trmu,True,False,False,False,1
trpc,True,False,False,False,1
trpe,True,False,False,False,1
trpr,True,False,False,False,1
trps,True,False,False,False,1
trxa1,True,False,False,False,1
trxa2,True,False,False,False,1
trxb,True,False,False,False,1
trxlhr,True,False,False,False,1
tsf,True,False,False,False,1
tsga,True,False,False,False,1
tsiv3,True,False,False,False,1
tsnr,False,False,True,True,2
tsp,True,False,False,False,1
tsr,True,False,False,False,1
ttca,True,False,False,False,1
ttgb,True,False,False,False,1
ttk,True,False,False,False,1
tuf1,True,False,False,False,1
tuf3,True,False,False,False,1
tva(a),True,True,True,True,4
tva(b),False,False,False,True,1
tvic,True,False,False,False,1
txr,False,False,True,False,1
tyra,True,False,False,False,1
tyrs,True,False,False,False,1
ubia,True,False,False,False,1
ubid,True,False,False,False,1
ubie,True,False,False,False,1
ubif,True,False,False,False,1
ubig,True,False,False,False,1
ubih,True,False,False,False,1
ubim,True,False,False,False,1
ubix,True,False,False,False,1
ucpa,True,False,False,False,1
udg,True,False,False,False,1
ugd,False,False,True,False,1
ugpq,True,False,False,False,1
ugtl,True,False,False,False,1
uhpa,True,False,False,False,1
uhpb,True,False,False,False,1
uhpc,True,False,False,False,1
uhpt,True,False,False,False,1
uida,True,False,False,False,1
umuc,True,False,False,False,1
upp,True,False,False,False,1
uppp,True,False,False,False,1
uppp1,True,False,False,False,1
uppp2,True,False,False,False,1
upps,True,False,False,False,1
uspa,True,False,False,False,1
uup,True,False,False,False,1
uvra,True,False,False,False,1
uvrc,True,False,False,False,1
uvrd,True,False,False,False,1
vacj,True,False,False,False,1
van hax,True,False,False,False,1
van tc−02,True,False,False,False,1
vana,True,False,True,True,3
vana-ao2,True,False,False,True,2
vana-pa,False,False,False,True,1
vana-pt,False,False,False,True,1
vana-pt2,False,False,False,True,1
vana-sc,False,False,False,True,1
vanb,True,False,True,True,3
vanb1,True,False,False,False,1
vanb2,True,False,False,False,1
vanb3,True,False,False,False,1
vanc,True,False,True,True,3
vanc1,True,False,True,True,3
vanc1xy,True,False,False,False,1
vanc2,True,False,False,False,1
vanc2-3,True,False,False,False,1
vanc2/3,True,False,False,False,1
vanca,True,False,False,False,1
vancb,True,False,False,False,1
vand,True,False,True,True,3
vand1,True,False,False,False,1
vand4,True,False,False,False,1
vane,True,True,True,True,4
vanexy,False,True,False,False,1
vanf,True,False,True,True,3
vang,True,False,True,True,3
vang2xy,False,True,False,False,1
vangxy,False,True,False,False,1
vanh,True,False,False,True,2
vanh-a,True,False,True,True,3
vanh-ac1,False,False,False,True,1
vanh-ao1,False,False,False,True,1
vanh-ao2,False,False,False,True,1
vanh-b,True,False,True,True,3
vanh-d,False,False,True,True,2
vanh-f,False,False,True,True,2
vanh-m,True,False,True,True,3
vanh-o,True,False,True,True,3
vanh-p,False,False,True,True,2
vanh-pt,False,False,False,True,1
vanh-pt2,False,False,False,True,1
vanh-sc,False,False,False,True,1
vanhax,True,True,False,False,2
vanhbx,True,True,False,False,2
vanhdx,False,True,False,False,1
vanhmx,False,True,False,False,1
vanhox,False,True,False,False,1
vani,True,False,True,True,3
vanj,True,False,True,True,3
vank-i,True,False,True,True,3
vank-l,False,False,True,False,1
vank-sc,False,False,False,True,1
vanl,True,False,True,True,3
vanlxy,False,True,False,False,1
vanm,True,False,True,True,3
vann,True,False,True,True,3
vannxy,False,True,False,False,1
vano,True,False,True,True,3
vanp,True,False,True,True,3
vanr-a,True,False,True,True,3
vanr-b,True,False,True,True,3
vanr-c,True,False,True,True,3
vanr-cd,False,False,False,True,1
vanr-d,True,False,True,True,3
vanr-e,False,False,True,True,2
vanr-f,True,False,True,True,3
vanr-g,True,False,True,True,3
vanr-i,True,False,True,True,3
vanr-l,True,False,True,True,3
vanr-m,True,False,True,True,3
vanr-n,True,False,True,True,3
vanr-o,True,False,True,True,3
vanr-p,False,False,True,True,2
vanr-sc,False,False,False,True,1
vanr1,True,False,False,False,1
vanr_c,False,False,True,False,1
vanrfs,True,False,False,False,1
vanrg2,True,False,False,False,1
vans-a,True,False,True,True,3
vans-b,True,False,True,True,3
vans-c,True,False,True,True,3
vans-cd,False,False,False,True,1
vans-d,True,False,True,True,3
vans-e,False,False,True,True,2
vans-f,False,False,True,True,2
vans-g,True,False,True,True,3
vans-i,False,False,False,True,1
vans-l,False,False,True,True,2
vans-m,True,False,True,True,3
vans-n,False,False,True,True,2
vans-o,True,False,True,True,3
vans-p,False,False,True,True,2
vans-pt,True,False,False,True,2
vans-pt2,False,False,False,True,1
vans-sc,False,False,False,True,1
vans_c,False,False,True,False,1
vant-c,False,False,True,True,2
vant-cd,False,False,False,True,1
vant-e,True,False,True,True,3
vant-g,True,False,True,True,3
vant-n,True,False,True,True,3
vantc,True,False,False,True,2
vantm,False,False,True,True,2
vantr,True,False,True,True,3
vantrl,True,False,False,False,1
vanu-g,True,False,True,True,3
vanv-b,False,False,True,False,1
vanw-b,True,False,True,True,3
vanw-g,False,False,True,True,2
vanw-i,False,False,True,True,2
vanw-l,False,False,True,False,1
vanw-pt,False,False,False,True,1
vanx-a,True,False,True,True,3
vanx-ac1,False,False,False,True,1
vanx-ao1,False,False,False,True,1
vanx-ao2,False,False,False,True,1
vanx-b,False,False,True,True,2
vanx-d,False,False,True,True,2
vanx-f,False,False,True,True,2
vanx-i,False,False,True,True,2
vanx-l,False,False,True,False,1
vanx-m,False,False,True,True,2
vanx-o,False,False,True,True,2
vanx-p,False,False,True,True,2
vanx-pt,False,False,False,True,1
vanx-sc,True,False,False,True,2
vanxy,True,False,True,True,3
vanxy-c,True,False,True,True,3
vanxy-e,True,False,True,True,3
vanxy-g,False,False,True,False,1
vanxy-l,True,False,True,True,3
vanxy-n,False,False,True,True,2
vanxyg,True,False,False,False,1
vany-a,True,False,True,True,3
vany-b,True,False,True,True,3
vany-d,False,False,True,True,2
vany-f,False,False,True,True,2
vany-g,False,False,True,True,2
vany-g1,False,False,True,True,2
vany-m,False,False,True,True,2
vany-n,True,False,False,True,2
vany-pt,False,False,False,True,1
vanz-a,True,False,True,True,3
vanz-f,False,False,True,True,2
vanz-pt,False,False,False,True,1
vanz1,True,False,False,True,2
vapb20,True,False,False,False,1
vapc3,True,False,False,False,1
varg,True,False,True,True,3
vat(a),True,True,True,True,4
vat(b),True,True,True,True,4
vat(c),True,True,True,True,4
vat(d),True,True,True,True,4
vat(e),True,True,True,True,4
vat(f),True,True,True,True,4
vat(h),True,True,True,True,4
vat(i),True,False,True,True,3
vcam,True,False,False,False,1
vex2,True,False,False,False,1
vex3,True,False,False,False,1
vexb,True,False,False,False,1
vexc,True,False,False,False,1
vexd,True,False,False,False,1
vexk,True,False,False,False,1
vga(a),True,True,True,True,4
vga(a)v,True,False,False,False,1
vga(b),True,True,True,True,4
vga(c),True,True,True,True,4
vga(d),True,True,True,True,4
vga(e),True,True,True,True,4
vga(f),False,False,False,True,1
vga(g),False,False,True,True,2
vgaalc,False,False,True,False,1
vgaav,True,False,False,False,1
vgb(a),True,True,True,True,4
vgb(b),True,True,True,True,4
vgbc,True,False,True,True,3
vgrg3,True,False,False,False,1
vioa,True,False,False,False,1
viob,True,False,False,False,1
viod,True,False,False,False,1
vioe,True,False,False,False,1
virab,True,False,False,False,1
virb,True,False,False,False,1
virr,True,False,False,False,1
vmeab,True,False,False,False,1
vmecd,True,False,False,False,1
vmeef,True,False,False,False,1
vmejk,True,False,False,False,1
vmepq,True,False,False,False,1
vmeyz,True,False,False,False,1
vmh,True,False,False,False,1
vmlr,True,False,True,True,3
vmlr2,True,False,False,False,1
vncs,True,False,False,False,1
vops,True,False,False,False,1
vph,False,False,True,True,2
vqsm,True,False,False,False,1
vrade,True,False,False,False,1
vraf,True,False,False,False,1
vrag,True,False,False,False,1
vrars,True,False,False,False,1
vras,True,False,False,False,1
vrasr,True,False,False,False,1
vrat,True,False,False,False,1
vsr1,True,False,False,False,1
waaa,True,False,False,False,1
waac,True,False,False,False,1
waaf,True,False,False,False,1
waag,True,False,False,False,1
waai,True,False,False,False,1
waaj,True,False,False,False,1
waao,True,False,False,False,1
waaq,True,False,False,False,1
waau,True,False,False,False,1
waay,True,False,False,False,1
waaz,True,False,False,False,1
walh,True,False,False,False,1
wali,True,False,False,False,1
walk,True,False,False,False,1
walkr,True,False,False,False,1
walr,True,False,False,False,1
wara,True,False,False,True,2
wbbi,True,False,False,False,1
wbbl,True,False,False,False,1
wbpd,True,False,False,False,1
wbpg,True,False,False,False,1
wbph,True,False,False,False,1
wbpi,True,False,False,False,1
wbpj,True,False,False,False,1
wbpl,True,False,False,False,1
wbpm,True,False,False,False,1
wbpw,True,False,False,False,1
wbpy,True,False,False,False,1
wbpz,True,False,False,False,1
wcaj,True,False,False,False,1
weca,True,False,False,False,1
wecb,True,False,False,False,1
wech,True,False,False,False,1
whib4,True,False,False,False,1
whib6,True,False,False,False,1
whib7,True,False,True,False,2
wspf,True,False,False,False,1
wza,True,False,False,False,1
wzc,True,False,False,False,1
wzm,True,False,False,False,1
wzt,True,False,False,False,1
wzx,True,False,False,False,1
wzy,True,False,False,False,1
wzz,True,False,False,False,1
xsea,True,False,False,False,1
xseb,True,False,False,False,1
y56,False,False,True,False,1
yadn,True,False,False,False,1
yaeb,True,False,False,False,1
yafb,True,False,False,False,1
yajc,True,False,True,False,2
ybaj,True,False,False,False,1
ybas,True,False,False,False,1
ybhf,True,False,False,False,1
ybhr,True,False,False,False,1
ybjx,True,False,False,False,1
ybjyz,True,False,False,False,1
ybtpq,True,False,False,False,1
ybxi,True,False,False,False,1
ycam,True,False,False,False,1
ycbb,True,False,False,False,1
ycbz,True,False,False,False,1
ycca,True,False,False,False,1
yccb,True,False,False,False,1
ycee,True,False,False,False,1
yceh,True,False,False,False,1
ycel,True,False,False,False,1
ycfa,True,False,False,False,1
ycfb,True,False,False,False,1
ycfs,True,False,False,False,1
ydcl,True,False,False,False,1
ydde,True,False,False,False,1
yddg,True,False,False,False,1
yddw,True,False,False,False,1
ydei,True,False,False,False,1
ydfi,True,False,False,False,1
ydge,True,False,False,False,1
ydgf,True,False,False,False,1
ydgfe,True,False,False,False,1
ydgh,True,False,False,False,1
ydhc,True,False,False,False,1
ydhe,True,False,False,False,1
yean,True,False,False,False,1
yebv,True,False,False,False,1
yecs,True,False,False,False,1
yedq,True,False,False,False,1
yego,True,False,False,False,1
yeir,True,False,False,False,1
yeiu,True,False,False,False,1
yeje,True,False,False,False,1
yfdi,True,False,False,False,1
yfdy,True,False,False,False,1
yfes,True,False,False,False,1
ygau,True,False,False,False,1
ygav,True,False,False,False,1
ygba,True,False,False,False,1
ygfb,True,False,False,False,1
ygfz,True,False,False,False,1
yggx,True,False,False,False,1
ygil,True,False,False,False,1
ygiw,True,False,False,False,1
yhak,True,False,False,False,1
yhdg,True,False,False,False,1
yhdh,True,False,False,False,1
yhdj,True,False,False,False,1
yhge,True,False,False,False,1
yhiuv,True,False,False,False,1
yhje,True,False,False,False,1
yhjx,True,False,False,False,1
yiad,True,False,False,False,1
yidc2,True,False,False,False,1
yidy,True,False,False,False,1
yjio,True,False,False,False,1
ykcb,True,False,False,False,1
ykkc,True,False,True,False,2
ykkcd,True,False,False,False,1
ykkd,True,False,True,False,2
ynegh,True,False,False,False,1
ynjc,True,False,False,False,1
yoae,True,False,False,False,1
yoba,True,False,False,False,1
yohf,True,False,False,False,1
yoji,True,False,True,False,2
ypms1,True,False,False,False,1
ypms3,True,False,False,False,1
yqha,True,False,False,False,1
yqjh,True,False,False,False,1
yqjl,True,False,False,False,1
yrbk,True,False,False,False,1
yrff,True,False,False,False,1
ysab,True,False,False,False,1
ysac,True,False,False,False,1
yumc,True,False,False,False,1
yvlb,True,False,False,False,1
yybt,True,False,False,False,1
yycfg,True,False,False,False,1
yych,True,False,False,False,1
yyci,True,False,False,False,1
zapa,True,False,False,False,1
zapb,True,False,False,False,1
zbma,False,False,False,True,1
zint,True,False,False,False,1
zipa,True,False,False,False,1
zit b,True,False,False,False,1
zitb,True,False,False,False,1
zmpa,True,False,False,False,1
znt a,True,False,False,False,1
znta,True,False,False,False,1
zntb,True,False,False,False,1
znua,True,False,False,False,1
znub,True,False,False,False,1
znuc,True,False,False,False,1
zrap,True,False,False,False,1
zrar,True,False,False,False,1
